H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
8              -              -              -              -              4              -              -              0              -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
18             -              -              -              -              11             -              -              0              -              -              -              -              -              -              -              -              -              -              -              0              -              -              -              -              -              -              -              -              
0              -              -              -              -              13             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              3              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              -              -              -              13             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
5              -              -              -              -              13             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
1              -              -              -              -              16             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              14             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              -              -              -              12             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              15             -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
17             -              -              -              -              14             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              13             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              7              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              14             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
10             -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
21             -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              17             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              14             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              19             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              10             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              15             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
