H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
187            -              -              -              -              157            -              -              146            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
154            -              -              -              -              151            -              -              186            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
150            -              -              -              -              154            -              -              90             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
184            -              -              -              -              168            -              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
164            -              -              -              -              166            -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
179            -              -              -              -              164            -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
156            -              -              -              -              174            -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
174            -              -              -              -              146            -              -              127            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
147            -              -              -              -              169            -              -              170            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
176            -              -              -              -              170            -              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
193            -              -              -              -              155            -              -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
191            -              -              -              -              174            -              -              108            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
181            -              -              -              -              116            -              -              96             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
200            -              -              -              -              165            -              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
148            -              -              -              -              167            -              -              168            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
137            -              -              -              -              175            -              -              173            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
181            -              -              -              -              179            -              -              124            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
193            -              -              -              -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
133            -              -              -              -              147            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              173            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
70             -              -              -              -              176            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
176            -              -              -              -              179            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
101            -              -              -              -              167            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
78             -              -              -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
73             -              -              -              -              157            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
157            -              -              -              -              171            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
97             -              -              -              -              123            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
102            -              -              -              -              131            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
81             -              -              -              -              144            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
73             -              -              -              -              146            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
174            -              -              -              -              112            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
163            -              -              -              -              110            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
195            -              -              -              -              167            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              175            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              158            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              148            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              126            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
