H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
109            -              -              -              -              172            -              -              137            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
167            -              -              -              -              173            -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
145            -              -              -              -              181            -              -              139            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
123            -              -              -              -              156            -              -              81             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
143            -              -              -              -              181            -              -              141            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
130            -              -              -              -              182            -              -              177            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
174            -              -              -              -              185            -              -              164            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
127            -              -              -              -              182            -              -              149            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
140            -              -              -              -              143            -              -              74             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
141            -              -              -              -              170            -              -              160            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
159            -              -              -              -              167            -              -              136            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
140            -              -              -              -              191            -              -              161            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
157            -              -              -              -              178            -              -              150            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
206            -              -              -              -              125            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
177            -              -              -              -              155            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
151            -              -              -              -              175            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
153            -              -              -              -              190            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
167            -              -              -              -              192            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
96             -              -              -              -              181            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
159            -              -              -              -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
152            -              -              -              -              182            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
153            -              -              -              -              178            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
86             -              -              -              -              132            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
90             -              -              -              -              162            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
127            -              -              -              -              128            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
118            -              -              -              -              157            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
149            -              -              -              -              138            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
174            -              -              -              -              169            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
153            -              -              -              -              180            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              186            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              188            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              172            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              183            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              159            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
