H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
7              -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              9              -              -              -              -              -              -              -              -              
2              -              -              -              -              8              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              10             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              13             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
8              -              -              -              -              10             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              0              -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              5              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
16             -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
11             -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              11             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
8              -              -              -              -              11             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              6              -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              15             -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              9              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
7              -              -              -              -              11             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
18             -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
12             -              -              -              -              18             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
9              -              -              -              -              13             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
19             -              -              -              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
15             -              -              -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              12             -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              4              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              5              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              7              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
0              -              -              -              -              1              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
3              -              -              -              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
13             -              -              -              -              6              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
6              -              -              -              -              9              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              8              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              2              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              3              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              0              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
