H1N1           H1N2           H2N1           H2N2           H2N3           H3N2           H3N8           H4N6           H5N1           H5N2           H5N6           H5N8           H6N1           H6N2           H6N6           H7N2           H7N7           H7N9           H8N4           H10N2          H10N7          H10N8          H11N9          H13N6          H14N5          H15N9          H16N3          H17N10         H18N11         
253            -              -              -              -              331            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
250            -              -              -              -              333            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
254            -              -              -              -              392            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
394            -              -              -              -              429            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
255            -              -              -              -              309            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
249            -              -              -              -              288            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
228            -              -              -              -              319            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
238            -              -              -              -              302            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
353            -              -              -              -              237            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
349            -              -              -              -              316            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
386            -              -              -              -              374            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              433            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              346            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              361            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              352            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              280            -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              -              
-              -              -              -              -              -              
